Reference,Customer,Invoice,InvoiceDate,Total,Payments,Hours,Pay,Comp,Burden,Pass,Profit,%Profit,Terms,PostedToAR,ReversedTotal,LocationId
1075,WHITEW,22570,2019-02-01 00:00:00,167.19,0,5.5,99,7.05,13.39,7.96,39.79,24.989,A,True,0,1
1735,WESGR1,22573,2019-02-01 00:00:00,402.36,0,16,240,17.09,32.47,19.16,93.64,24.4363,A,True,0,1
1540,WESGR1,22576,2019-02-01 00:00:00,5515,0,197,3259,225.28,440.94,262.62,1327.16,25.2678,A,True,0,1
1084,ICONW1,22577,2019-02-01 00:00:00,2522.39,0,68,1499,86.22,202.81,120.11,614.25,25.5695,A,True,0,1
833,MARCO3,22579,2019-02-01 00:00:00,5189.61,0,147.75,3161.63,224.87,427.77,247.12,1128.22,22.827,A,True,0,1
1455,URBAN1,22578,2019-02-01 00:00:00,7968.72,0,237.75,4632,326.27,626.71,379.46,2004.28,26.4094,A,True,0,2
892,ABBOTK,22632,2019-02-08 00:00:00,2506.67,0,89,1517.25,107.73,205.28,119.37,557.04,23.3335,A,True,0,2
1552,ABBOTK,22633,2019-02-08 00:00:00,2992.55,0,119,1785,127.09,241.51,142.5,696.45,24.4364,A,True,0,2
1579,ALPHA1,22582,2019-02-08 00:00:00,201.18,0,8,120,8.54,16.24,9.58,46.82,24.4363,A,True,0,1
151,ALTOC1,22636,2019-02-08 00:00:00,1697.39,0,42.5,918.75,63.55,124.31,80.83,509.95,31.5454,A,True,0,1
1441,ANTHEM,22634,2019-02-08 00:00:00,268.38,0,8,152,10.82,20.57,12.78,72.21,28.2512,A,True,0,2
915,AQUILI,22635,2019-02-08 00:00:00,3192.17,0,90.5,1747.5,122.82,236.44,152.01,933.4,30.7023,A,True,0,2
1746,BOSAC1,22584,2019-02-08 00:00:00,671.16,0,16,432,30.76,58.45,31.96,117.99,18.459,A,True,0,1
1071,CANFOR,22585,2019-02-08 00:00:00,1131.9,0,40,680,48.42,92,53.9,257.58,23.8942,A,True,0,1
1714,CENTR1,22586,2019-02-08 00:00:00,919.54,0,29.5,544.5,37.81,73.67,43.79,219.77,25.0951,A,True,0,1
1755,CENTR1,22587,2019-02-08 00:00:00,471.17,0,15.5,279,19.86,37.75,22.44,112.12,24.9861,A,True,0,1
1714,CENTR1,22588,2019-02-08 00:00:00,193.99,0,5,120,8.54,16.24,9.24,39.97,21.6346,A,True,0,1
1714,CENTR1,22589,2019-02-08 00:00:00,226.38,0,8,144,10.25,19.48,10.78,41.87,19.4202,A,True,0,1
1270,CLEARV,22590,2019-02-08 00:00:00,1117.76,0,39.5,711,50.62,96.2,53.23,206.71,19.418,A,True,0,1
1622,COAST2,22591,2019-02-08 00:00:00,1031.94,0,24,600,42.72,81.18,49.14,258.9,26.3431,A,True,0,1
1741,COAST3,22638,2019-02-08 00:00:00,121.59,0,4,72,5.13,9.74,5.79,28.93,24.9827,A,True,0,2
1396,DAMACO,22592,2019-02-08 00:00:00,597.35,0,22,358,25.49,48.44,28.45,136.97,24.0763,A,True,0,1
1331,DARWI1,22593,2019-02-08 00:00:00,1216.48,0,29,696,49.56,94.17,57.93,318.82,27.5189,A,True,0,1
1621,DGSCON,22594,2019-02-08 00:00:00,227.99,0,7.5,135,9.61,18.27,10.86,54.25,24.985,A,True,0,1
1698,DPCWIN,22639,2019-02-08 00:00:00,870.15,0,30.75,522.75,37.22,70.73,41.44,198.01,23.8938,A,True,0,2
1750,DSNSAF,22595,2019-02-08 00:00:00,481.07,0,16.5,289,19.97,39.1,22.91,110.09,24.0287,A,True,0,1
1493,EASTWO,22596,2019-02-08 00:00:00,0,0,5,95,0.42,0,0,-95.42,0,A,True,0,1
1623,ELLIS1,22597,2019-02-08 00:00:00,1580.67,0,48,988,64.93,133.68,75.27,318.79,21.1764,A,True,0,1
1710,WESGR1,22667,2019-02-08 00:00:00,804.72,0,32,480,34.18,64.94,38.32,187.28,24.4363,A,True,0,2
1646,WESGR1,22668,2019-02-08 00:00:00,2211.52,0,70.5,1299,92.06,175.75,105.31,539.4,25.61,A,True,0,2
1731,WESGR1,22669,2019-02-08 00:00:00,5195.3,0,178,3092,215.02,418.35,247.4,1222.53,24.7081,A,True,0,1
1045,ICONW1,22671,2019-02-08 00:00:00,8168.45,0,238.5,4828.5,339.38,653.3,388.97,1958.3,25.1726,A,True,0,1
1084,ICONW1,22672,2019-02-08 00:00:00,1697.85,0,50,1020,60.52,138.01,80.85,398.47,24.6425,A,True,0,1
833,MARCO3,22670,2019-02-08 00:00:00,3757.32,0,112,2304,164.04,311.73,178.92,798.63,22.3181,A,True,0,1
1542,WHITEW,22673,2019-02-08 00:00:00,2023.97,0,45.5,1158,77.75,156.68,96.38,535.16,27.7632,A,True,0,1
1542,WHITEW,22674,2019-02-08 00:00:00,1677.9,0,40,960,68.35,129.89,79.9,439.76,27.5194,A,True,0,1
1542,WHITEW,22675,2019-02-08 00:00:00,1677.9,0,40,960,68.35,129.89,79.9,439.76,27.5194,A,True,0,1
1045,ICONW1,22677,2019-02-08 00:00:00,0,0,0,0,0,0,0,0,22.6447,A,True,3475.42,1
1716,DARWI1,22678,2019-02-08 00:00:00,6688.89,0,191.5,3998.25,273.44,540.96,318.52,1557.72,24.4526,A,True,0,1
1717,DARWI1,22679,2019-02-08 00:00:00,3329.34,0,104,1968,140.12,266.27,158.54,796.41,25.117,A,True,0,2
1609,ICONW1,22684,2019-02-08 00:00:00,57414.88,0,1753.75,34481.75,2379.46,4172.96,2734.04,13646.67,24.957,A,True,0,1
1609,ICONW1,22685,2019-02-08 00:00:00,60264.94,0,1802.5,35681.25,2458.65,4097.53,2869.76,15157.75,26.4094,A,True,0,1
1703,AQUILI,22686,2019-02-08 00:00:00,343.98,0,8,224,15.95,30.31,16.38,57.34,17.5031,A,True,0,2
1084,ICONW1,22687,2019-02-08 00:00:00,580.14,0,16,408,23.91,55.2,27.63,65.4,11.8369,A,True,0,1
1685,KENAID,22688,2019-02-08 00:00:00,1652.54,0,43,933,66.43,126.23,78.69,448.19,28.4773,A,True,0,1
1686,MICHEL,22689,2019-02-08 00:00:00,1627.41,0,50.5,949,65.93,128.4,77.5,406.58,26.2325,A,True,0,1
1750,DSNSAF,22690,2019-02-08 00:00:00,-226.38,0,-8,0,0,0,-10.78,-215.6,100,A,True,0,1
965,HEABRA,22691,2019-02-08 00:00:00,1261.5,0,41,747,52.55,101.07,60.07,300.81,25.0377,A,True,0,1
1705,720485,22692,2019-02-15 00:00:00,402.36,0,16,240,17.09,32.47,19.16,93.64,24.4363,A,True,0,2
892,ABBOTK,22693,2019-02-15 00:00:00,3905.07,0,133.5,2346,161.59,317.41,185.96,894.11,24.041,A,True,0,2
1552,ABBOTK,22694,2019-02-15 00:00:00,389.79,0,15.5,232.5,16.55,31.46,18.56,90.72,24.4377,A,True,0,2
1673,ABBOTK,22695,2019-02-15 00:00:00,353.72,0,12.5,212.5,15.13,28.75,16.84,80.5,23.8957,A,True,0,2
1579,ALPHA1,22696,2019-02-15 00:00:00,402.36,0,16,240,17.09,32.47,19.16,93.64,24.4363,A,True,0,1
1078,ALTOC1,22697,2019-02-15 00:00:00,1018.44,0,25.5,577.5,39.94,78.14,48.5,274.36,28.2863,A,True,0,1
915,AQUILI,22698,2019-02-15 00:00:00,2881.79,0,82.5,1587.5,111.43,214.79,137.23,830.84,30.2722,A,True,0,2
1703,AQUILI,22699,2019-02-15 00:00:00,1031.94,0,24,672,47.85,90.92,49.14,172.03,17.5041,A,True,0,2
1713,ARADEV,22700,2019-02-15 00:00:00,0,0,0,0,0,0,0,0,24.4376,A,True,213.76,1
1094,BOSAC1,22701,2019-02-15 00:00:00,4490.67,0,166.25,2683.38,183.04,363.06,213.84,1047.35,24.4889,A,True,0,1
1714,CENTR1,22702,2019-02-15 00:00:00,0,0,0,0,0,0,0,0,23.5461,A,True,3559.76,1
1270,CLEARV,22703,2019-02-15 00:00:00,1131.9,0,40,720,51.26,97.42,53.9,209.32,19.4174,A,True,0,1
1760,CTMCOA,22704,2019-02-15 00:00:00,402.77,0,11.5,238.5,14.74,32.27,19.18,98.08,25.569,A,True,0,1
1331,DARWI1,22705,2019-02-15 00:00:00,1635.95,0,39,936,66.64,126.64,77.9,428.77,27.5197,A,True,0,1
1621,DGSCON,22706,2019-02-15 00:00:00,695.34,0,22.25,417.75,28.94,56.52,33.11,159.02,24.0128,A,True,0,1
1492,EASTWO,22707,2019-02-15 00:00:00,0,0,0,5.9,0,0,0,-5.9,0,A,True,0,1
1623,ELLIS1,22708,2019-02-15 00:00:00,1823.85,0,56,1132,75.19,153.16,86.85,376.65,21.6839,A,True,0,1
1101,EMBER1,22709,2019-02-15 00:00:00,0,0,23,345,24.56,46.68,0,-416.24,0,A,True,0,1
887,EMBER1,22710,2019-02-15 00:00:00,0,0,78.25,1337.25,95.21,180.93,0,-1613.39,0,A,True,0,2
1074,EMBER1,22711,2019-02-15 00:00:00,0,0,22,330,23.5,44.65,0,-398.15,0,A,True,0,2
1699,ETROCO,22712,2019-02-15 00:00:00,167.74,0,5,95,6.76,12.85,7.99,45.14,28.2567,A,True,0,1
1754,FNFISH,22713,2019-02-15 00:00:00,402.36,0,16,256,1.13,34.64,19.16,91.43,23.8596,A,True,0,1
1010,HCCOLD,22714,2019-02-15 00:00:00,527.28,0,26.5,344.5,24.53,46.61,25.11,86.53,17.2312,A,True,0,2
1766,ITCCO1,22715,2019-02-15 00:00:00,658.35,0,20,376,26.77,50.87,31.35,173.36,27.6491,A,True,0,1
1685,KENAID,22716,2019-02-15 00:00:00,1698.41,0,39.5,987.5,70.31,133.61,80.88,426.11,26.3433,A,True,0,1
1743,KILLAR,22717,2019-02-15 00:00:00,91.19,0,3,54,3.84,7.31,4.34,21.7,24.9856,A,True,0,1
1156,LEDCO1,22718,2019-02-15 00:00:00,314.35,0,11,187.5,11.75,25.37,14.97,74.76,24.9716,A,True,0,1
1457,LOCKBL,22719,2019-02-15 00:00:00,176.03,0,7,105,7.48,14.21,8.38,40.96,24.4319,A,True,0,1
1056,MANLE1,22720,2019-02-15 00:00:00,402.36,0,16,240,17.09,32.47,19.16,93.64,24.4363,A,True,0,1
833,MARCO3,22721,2019-02-15 00:00:00,3219.21,0,96.5,1972.25,139.94,266.85,153.3,686.87,22.4035,A,True,0,1
1369,MARCO3,22722,2019-02-15 00:00:00,188.61,0,7.5,112.5,8.01,15.22,8.98,43.9,24.4391,A,True,0,1
1560,MARCO3,22723,2019-02-15 00:00:00,578.4,0,23,345,24.56,46.68,27.54,134.62,24.4382,A,True,0,1
1767,MARCO3,22724,2019-02-15 00:00:00,0,0,0,0,0,0,0,0,19.3998,A,True,201.18,1
1499,MARCO3,22725,2019-02-15 00:00:00,182.39,0,6,108,7.69,14.61,8.69,43.4,24.9856,A,True,0,2
1686,MICHEL,22726,2019-02-15 00:00:00,1053.5,0,33,603,42.29,81.59,50.17,276.45,27.5532,A,True,0,1
1097,ONNIC1,22727,2019-02-15 00:00:00,201.18,0,8,120,8.54,16.24,9.58,46.82,24.4363,A,True,0,2
1097,ONNIC1,22728,2019-02-15 00:00:00,201.18,0,8,120,8.54,16.24,9.58,46.82,24.4363,A,True,0,2
1097,ONNIC1,22729,2019-02-15 00:00:00,402.36,0,16,240,17.09,32.47,19.16,93.64,24.4363,A,True,0,2
1097,ONNIC1,22730,2019-02-15 00:00:00,113.17,0,4.5,67.5,4.81,9.13,5.39,26.34,24.4387,A,True,0,2
1166,PANTH1,22731,2019-02-15 00:00:00,241.5,0,8,120,8.54,16.24,11.5,85.22,37.0522,A,True,0,1
1608,PANTH1,22732,2019-02-15 00:00:00,747.29,0,22,374,26.63,50.6,35.59,260.47,36.5983,A,True,0,1
1266,PARALL,22733,2019-02-15 00:00:00,201.18,0,8,120,8.54,16.24,9.58,46.82,24.4363,A,True,0,1
1501,PCLCO1,22734,2019-02-15 00:00:00,0,0,0,0,0,0,0,0,30.4294,A,True,2767.8,1
1024,PMCLOG,22735,2019-02-15 00:00:00,87.99,0,4,52,3.7,7.04,4.19,21.06,25.1313,A,True,0,2
1768,PROAC1,22736,2019-02-15 00:00:00,60.8,0,2,36,2.56,4.87,2.9,14.47,24.9914,A,True,0,1
1745,PROAC1,22737,2019-02-15 00:00:00,1174.35,0,41,705.5,49.63,95.45,55.92,267.85,23.9487,A,True,0,2
1315,RCSTEC,22738,2019-02-15 00:00:00,349.58,0,11.5,207,14.74,28.01,16.65,83.18,24.9842,A,True,0,1
1584,REDEKO,22739,2019-02-15 00:00:00,4350.62,0,151,2624,186.83,355.03,207.17,977.59,23.5936,A,True,0,2
1395,RENDI1,22740,2019-02-15 00:00:00,1618.77,0,56,970,68.42,131.24,77.08,372.03,24.1313,A,True,0,1
1591,RIZEA1,22741,2019-02-15 00:00:00,6800.17,0,176,3809,253.33,515.36,323.82,1898.66,29.3168,A,True,0,1
1243,SPIRCO,22742,2019-02-15 00:00:00,0,0,0,0,0,0,0,0,24.8063,A,True,2776.46,1
1178,SPRING,22743,2019-02-15 00:00:00,1106.5,0,44,660,46.99,89.3,52.69,257.52,24.437,A,True,0,1
1756,STANH1,22744,2019-02-15 00:00:00,2187.83,0,87,1305,92.92,176.57,104.18,509.16,24.436,A,True,0,1
1514,SUNVAL,22745,2019-02-15 00:00:00,121.59,0,4,72,5.13,9.74,5.79,28.93,24.9827,A,True,0,1
1721,SYNCRA,22746,2019-02-15 00:00:00,8354.63,0,215.5,4856.5,339.27,657.08,397.84,2103.94,26.4421,A,True,0,1
1761,TIMELI,22747,2019-02-15 00:00:00,0,0,0,0,0,0,0,0,24.1251,A,True,295.52,1
1063,UNISO1,22748,2019-02-15 00:00:00,0,0,0,0,0,0,0,0,24.8234,A,True,2146.66,1
1724,UNISO1,22749,2019-02-15 00:00:00,6701.08,0,167,4079,283.8,551.89,319.1,1467.29,22.9911,A,True,0,1
1171,URBAN1,22750,2019-02-15 00:00:00,335.58,0,8,232,16.52,31.39,15.98,39.69,12.4186,A,True,0,1
1386,URBAN1,22751,2019-02-15 00:00:00,197.59,0,6.5,117,8.33,15.83,9.41,47.02,24.9867,A,True,0,1
1563,URBAN1,22752,2019-02-15 00:00:00,212.78,0,7,126,8.97,17.05,10.13,50.63,24.984,A,True,0,1
1664,URBAN1,22753,2019-02-15 00:00:00,335.58,0,8,192,13.67,25.98,15.98,87.95,27.5188,A,True,0,1
1688,URBAN1,22754,2019-02-15 00:00:00,343.98,0,8,208,14.81,28.14,16.38,76.65,23.3974,A,True,0,1
1726,URBAN1,22755,2019-02-15 00:00:00,3944.07,0,121.5,2424.5,161.48,328.03,187.81,842.25,22.4226,A,True,0,1
1727,URBAN1,22756,2019-02-15 00:00:00,2960.19,0,101,1777.5,121.11,240.5,140.96,680.12,24.1243,A,True,0,1
1729,VENTA1,22757,2019-02-15 00:00:00,1075.31,0,38,646,46,87.4,51.21,244.7,23.8942,A,True,0,1
1735,WESGR1,22760,2019-02-15 00:00:00,169.79,0,6,102,7.26,13.8,8.09,38.64,23.8961,A,True,0,1
1735,WESGR1,22761,2019-02-15 00:00:00,427.56,0,16,256,18.23,34.64,20.36,98.33,24.1478,A,True,0,1
1732,WESGR1,22762,2019-02-15 00:00:00,1232.28,0,48,736,52.4,99.58,58.68,285.62,24.3371,A,True,0,1
1739,WESGR1,22763,2019-02-15 00:00:00,729.54,0,24,432,30.76,58.45,34.74,173.59,24.9842,A,True,0,1
1710,WESGR1,22764,2019-02-15 00:00:00,603.54,0,24,360,25.63,48.71,28.74,140.46,24.4363,A,True,0,2
1731,WESGR1,22765,2019-02-15 00:00:00,1719.9,0,40,960,68.35,129.89,81.9,479.76,29.2894,A,True,0,1
1646,WESGR1,22766,2019-02-15 00:00:00,903.8,0,35,540,38.45,73.06,43.04,209.25,24.3099,A,True,0,2
1734,WESGR1,22767,2019-02-15 00:00:00,596.9,0,20.5,356.5,25.38,48.23,28.42,138.37,24.3403,A,True,0,1
1732,WESGR1,22769,2019-02-15 00:00:00,7315.26,0,251,4433.25,314.31,599.82,348.35,1619.53,23.246,A,True,0,1
1737,X3CONS,22758,2019-02-15 00:00:00,339.57,0,12,204,14.52,27.6,16.17,77.28,23.8961,A,True,0,2
1609,ICONW1,22795,2019-02-15 00:00:00,59088.09,0,1802.5,35565.25,2429.9,4245.75,2813.72,14033.47,24.9376,A,True,0,1
1045,ICONW1,22797,2019-02-15 00:00:00,993.26,0,24.75,562.5,38.38,76.11,47.3,268.97,28.4335,A,True,0,1
1045,ICONW1,22800,2019-02-15 00:00:00,0,0,0,0,0,0,0,0,25.1649,A,True,13454.26,1
1045,ICONW1,22802,2019-02-15 00:00:00,499.94,0,17,273,19.03,36.94,23.81,147.16,30.9075,A,True,0,1
1724,UNISO1,22803,2019-02-15 00:00:00,7861.47,0,213.5,4769.5,331.4,645.31,374.36,1740.9,23.252,A,True,0,1
1616,101WES,22808,2019-02-22 00:00:00,490.38,0,19.5,292.5,20.83,39.58,23.35,114.12,24.4353,A,True,0,1
1078,ALTOC1,22809,2019-02-22 00:00:00,1357.91,0,34,770,53.26,104.18,64.66,365.81,28.2861,A,True,0,1
1441,ANTHEM,22810,2019-02-22 00:00:00,268.38,0,8,160,11.39,21.65,12.78,62.56,24.4757,A,True,0,2
915,AQUILI,22811,2019-02-22 00:00:00,2180.64,0,64,1208,86.01,163.44,103.84,619.35,29.8223,A,True,0,2
1703,AQUILI,22812,2019-02-22 00:00:00,1375.92,0,32,896,63.8,121.23,65.52,229.37,17.5038,A,True,0,2
1562,BEACHV,22813,2019-02-22 00:00:00,201.18,0,8,120,8.54,16.24,9.58,46.82,24.4363,A,True,0,1
1094,BOSAC1,22814,2019-02-22 00:00:00,5344.26,0,202,3195.25,224.49,432.32,254.49,1237.71,24.3176,A,True,0,1
1071,CANFOR,22815,2019-02-22 00:00:00,1131.9,0,40,680,48.42,92,53.9,257.58,23.8942,A,True,0,1
1714,CENTR1,22816,2019-02-22 00:00:00,1610.1,0,41,996,70.06,134.76,76.67,332.61,21.6906,A,True,0,1
1714,CENTR1,22817,2019-02-22 00:00:00,1291.9,0,42.5,765,54.47,103.5,61.52,307.41,24.985,A,True,0,1
1714,CENTR1,22879,2019-02-22 00:00:00,1629.51,0,40.5,1008,69.21,136.38,77.6,338.32,21.8002,A,True,0,1
1714,CENTR1,22880,2019-02-22 00:00:00,1930.26,0,63,1143,80.74,154.65,91.92,459.95,25.0199,A,True,0,1
1270,CLEARV,22818,2019-02-22 00:00:00,1662.48,0,52.5,1057.5,67.28,143.08,79.17,315.45,19.9235,A,True,0,1
1778,CTMCOA,22819,2019-02-22 00:00:00,402.77,0,11.5,238.5,14.74,32.27,19.18,98.08,25.569,A,True,0,1
1331,DARWI1,22820,2019-02-22 00:00:00,1300.37,0,31,744,52.97,100.66,61.92,340.82,27.5199,A,True,0,1
1716,DARWI1,22821,2019-02-22 00:00:00,1881.14,0,42.5,1093.75,75.65,147.98,89.58,474.18,26.4674,A,True,0,1
1717,DARWI1,22822,2019-02-22 00:00:00,1632.7,0,61,1022,72.77,138.28,77.75,321.9,20.7016,A,True,0,2
1627,ARADEV,22789,2019-02-15 00:00:00,6405.4,0,152.5,3967.5,282.49,536.8,305.02,1313.59,21.5329,A,True,0,1
1071,CANFOR,22778,2019-02-15 00:00:00,1131.9,0,40,680,48.42,92,53.9,257.58,23.8942,A,True,0,1
1716,DARWI1,22779,2019-02-15 00:00:00,4051.79,0,103,2434,173.3,329.32,192.94,922.23,23.8991,A,True,0,1
1717,DARWI1,22780,2019-02-15 00:00:00,1810.62,0,72,1120,79.74,151.54,86.22,373.12,21.6377,A,True,0,2
1762,EASTWO,22788,2019-02-15 00:00:00,0,0,0,0,0,0,0,0,-0.6417,A,True,2268,1
1771,HEABRA,22781,2019-02-15 00:00:00,749.89,0,26.5,450.5,32.08,60.95,35.71,170.65,23.8945,A,True,0,1
1084,ICONW1,22783,2019-02-15 00:00:00,2143.53,0,62.5,1287.75,75.65,174.23,102.07,503.83,24.6799,A,True,0,1
1045,ICONW1,22787,2019-02-15 00:00:00,0,0,0,0,0,0,0,0,25.2706,A,True,11468.29,1
1501,PCLCO1,22772,2019-02-15 00:00:00,2767.8,0,80,1520,108.22,205.66,131.8,802.12,30.4294,A,True,0,1
1243,SPIRCO,22773,2019-02-15 00:00:00,243.18,0,8,144,10.25,19.48,11.58,57.87,24.987,A,True,0,1
1243,SPIRCO,22774,2019-02-15 00:00:00,243.18,0,8,144,10.25,19.48,11.58,57.87,24.987,A,True,0,1
1243,SPIRCO,22775,2019-02-15 00:00:00,2290.1,0,59,1360,96.83,184.01,109.05,540.21,24.7683,A,True,0,1
1761,TIMELI,22776,2019-02-15 00:00:00,267.23,0,10,160,11.39,21.65,12.73,61.46,24.1493,A,True,0,1
1063,UNISO1,22777,2019-02-15 00:00:00,2165.54,0,47.75,1290.63,85,174.62,103.12,512.17,24.8334,A,True,0,1
1725,URBAN1,22791,2019-02-15 00:00:00,1086.71,0,34.5,679.25,46.67,91.9,51.75,217.14,20.9805,A,True,0,1
1455,URBAN1,22792,2019-02-15 00:00:00,3812.18,0,110.75,2202.25,154.66,297.96,181.53,975.78,26.8762,A,True,0,2
1725,URBAN1,22793,2019-02-15 00:00:00,10720.01,0,292,6218,408.41,599.28,510.48,2983.84,29.226,A,True,0,1
1763,VICTO1,22784,2019-02-15 00:00:00,1181.93,0,47,705,50.2,95.39,56.28,275.06,24.4357,A,True,0,1
1154,WALMCL,22785,2019-02-15 00:00:00,775.14,0,25,459,32.04,62.1,36.91,185.09,25.0721,A,True,0,1
1542,WHITEW,22790,2019-02-15 00:00:00,1300.37,0,31,744,52.97,100.66,61.92,340.82,27.5199,A,True,0,1
1698,DPCWIN,22823,2019-02-22 00:00:00,735.74,0,26,442,31.47,59.8,35.04,167.43,23.8947,A,True,0,2
1762,EASTWO,22807,2019-02-22 00:00:00,2268,0,90,1800,128.16,245.7,108,-13.86,-0.6417,A,True,0,1
1257,ELLIS1,22824,2019-02-22 00:00:00,318.71,0,9,180.5,12.18,24.42,15.18,86.43,28.4749,A,True,0,1
1623,ELLIS1,22825,2019-02-22 00:00:00,1443.89,0,45,902.5,60.88,122.11,68.76,289.64,21.0627,A,True,0,1
1101,EMBER1,22826,2019-02-22 00:00:00,150.89,0,31,465,33.11,62.91,7.19,-417.32,-290.4106,A,True,0,1
887,EMBER1,22827,2019-02-22 00:00:00,0,0,73,1246,88.72,168.58,0,-1503.3,0,A,True,0,2
1074,EMBER1,22828,2019-02-22 00:00:00,0,0,20,320,22.78,43.3,0,-386.08,0,A,True,0,2
1699,ETROCO,22829,2019-02-22 00:00:00,634.98,0,25,378.75,26.7,51.24,30.24,148.05,24.4816,A,True,0,1
1754,FNFISH,22830,2019-02-22 00:00:00,201.18,0,8,128,0.56,17.32,9.58,45.72,23.8622,A,True,0,1
1010,HCCOLD,22831,2019-02-22 00:00:00,741.2,0,37.25,484.25,34.48,65.52,35.3,121.65,17.2333,A,True,0,2
1045,ICONW1,22881,2019-02-22 00:00:00,169.32,0,4.5,95,6.41,12.85,8.06,47,29.1455,A,True,0,1
1045,ICONW1,22882,2019-02-22 00:00:00,3306.09,0,86.5,2037.75,132.68,275.71,157.43,702.52,22.3117,A,True,0,1
1045,ICONW1,22883,2019-02-22 00:00:00,13367.78,0,388.25,7920.63,537.44,1071.66,636.56,3201.49,25.1468,A,True,0,1
1766,ITCCO1,22832,2019-02-22 00:00:00,444.36,0,16,264,18.8,35.72,21.16,104.68,24.7353,A,True,0,1
1685,KENAID,22833,2019-02-22 00:00:00,1289.93,0,30,750,53.4,101.48,61.43,323.62,26.3427,A,True,0,1
1781,LDJCON,22834,2019-02-22 00:00:00,201.18,0,8,120,8.54,16.24,9.58,46.82,24.4363,A,True,0,1
1156,LEDCO1,22835,2019-02-22 00:00:00,227.99,0,7.5,135,9.61,18.27,10.86,54.25,24.985,A,True,0,1
833,MARCO3,22836,2019-02-22 00:00:00,3184.7,0,90.5,1960.88,138.56,265.31,151.65,668.3,22.0339,A,True,0,1
1767,MARCO3,22889,2019-02-22 00:00:00,226.38,0,8,136,9.68,18.4,10.78,51.52,23.8961,A,True,0,1
1767,MARCO3,22890,2019-02-22 00:00:00,201.18,0,8,128,9.11,17.32,9.58,37.17,19.3998,A,True,0,1
1774,ONNIC1,22839,2019-02-22 00:00:00,603.54,0,24,360,25.63,48.71,28.74,140.46,24.4363,A,True,0,2
1097,ONNIC1,22840,2019-02-22 00:00:00,100.59,0,4,60,4.27,8.12,4.79,23.41,24.4363,A,True,0,2
1774,ONNIC1,22841,2019-02-22 00:00:00,169.79,0,6,102,7.26,13.8,8.09,38.64,23.8961,A,True,0,2
1097,ONNIC1,22842,2019-02-22 00:00:00,188.61,0,7.5,112.5,8.01,15.22,8.98,43.9,24.4391,A,True,0,2
1266,PARALL,22843,2019-02-22 00:00:00,201.18,0,8,120,8.54,16.24,9.58,46.82,24.4363,A,True,0,1
1501,PCLCO1,22844,2019-02-22 00:00:00,2767.8,0,80,1520,108.22,205.66,131.8,802.12,30.4294,A,True,0,1
1024,PMCLOG,22845,2019-02-22 00:00:00,582.94,0,26.5,344.5,24.53,46.61,27.76,139.54,25.1342,A,True,0,2
1773,PRECWA,22895,2019-02-22 00:00:00,0,0,0,0,0,0,0,0,24.4381,A,True,521.82,1
1768,PROAC1,22847,2019-02-22 00:00:00,531.95,0,17,315,21.79,42.62,25.33,127.21,25.1095,A,True,0,1
1745,PROAC1,22848,2019-02-22 00:00:00,792.33,0,28,476,33.89,64.4,37.73,180.31,23.8948,A,True,0,2
1315,RCSTEC,22849,2019-02-22 00:00:00,395.18,0,13,234,16.66,31.66,18.82,94.04,24.9867,A,True,0,1
1395,RENDI1,22851,2019-02-22 00:00:00,784.43,0,28.5,470.5,33.5,63.66,37.35,179.42,24.0162,A,True,0,1
1779,RENDI1,22852,2019-02-22 00:00:00,303.98,0,10,180,12.82,24.35,14.48,72.33,24.9845,A,True,0,1
1785,RIGGI1,22853,2019-02-22 00:00:00,2200.41,0,87.5,1506,107.23,203.76,104.78,278.64,13.2962,A,True,0,1
1591,RIZEA1,22854,2019-02-22 00:00:00,5400.81,0,145,2981,194.66,403.33,257.18,1564.64,30.419,A,True,0,1
1243,SPIRCO,22855,2019-02-22 00:00:00,729.54,0,24,432,30.76,58.45,34.74,173.59,24.9842,A,True,0,1
1243,SPIRCO,22856,2019-02-22 00:00:00,1585.5,0,40,912,64.93,123.39,75.5,409.68,27.1311,A,True,0,1
1243,SPIRCO,22857,2019-02-22 00:00:00,335.58,0,8,216,15.38,29.22,15.98,59,18.4606,A,True,0,1
1178,SPRING,22858,2019-02-22 00:00:00,-50.3,0,-2,0,0,0,-2.4,-47.9,100,A,True,0,1
1561,STANH1,22859,2019-02-22 00:00:00,402.36,0,16,240,17.09,32.47,19.16,93.64,24.4363,A,True,0,1
1756,STANH1,22860,2019-02-22 00:00:00,779.58,0,31,465,33.11,62.91,37.12,181.44,24.4377,A,True,0,1
1721,SYNCRA,22861,2019-02-22 00:00:00,9974.54,0,298.75,6013.25,418.96,813.59,474.98,2253.76,23.7249,A,True,0,1
1595,TOWNL1,22862,2019-02-22 00:00:00,471.17,0,15.5,279,19.86,37.75,22.44,112.12,24.9861,A,True,0,1
1722,TRILCO,22863,2019-02-22 00:00:00,1257.9,0,40,720,51.26,97.42,59.9,329.32,27.4891,A,True,0,2
1722,TRILCO,22864,2019-02-22 00:00:00,754.74,0,24,432,30.76,58.45,35.94,197.59,27.4889,A,True,0,2
1063,UNISO1,22866,2019-02-22 00:00:00,1929.59,0,44,1150,78.32,155.6,91.89,453.78,24.6928,A,True,0,1
1724,UNISO1,22867,2019-02-22 00:00:00,7808.67,0,186,4794,312.78,648.63,371.84,1681.42,22.6094,A,True,0,1
